SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 12 17:14:59 ART 2024
User: Javier
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: ADUD7991
Integration Time (usec): 15000 (ADUD7991)
Spectra Averaged: 1 (ADUD7991)
Boxcar Smoothing: 0 (ADUD7991)
Correct for Electrical Dark: No (ADUD7991)
Strobe/Lamp Enabled: No (ADUD7991)
Correct for Detector Non-linearity: No (ADUD7991)
Correct for Stray Light: No (ADUD7991)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
338.97	0.00
339.33	0.00
339.70	-1.00
340.06	2.00
340.42	-2.00
340.79	1.00
341.15	0.00
341.52	-5.00
341.88	-10.00
342.24	7.00
342.61	-4.00
342.97	-2.00
343.33	2.00
343.70	0.00
344.06	0.00
344.43	3.00
344.79	-2.00
345.15	1.00
345.52	-7.00
345.88	1.00
346.24	0.00
346.61	3.00
346.97	-1.00
347.33	2.00
347.70	-1.00
348.06	-1.00
348.42	0.00
348.79	-2.00
349.15	6.00
349.51	2.00
349.88	4.00
350.24	1.00
350.60	7.00
350.97	3.00
351.33	1.00
351.69	4.00
352.05	0.00
352.42	-1.00
352.78	1.00
353.14	-2.00
353.51	-7.00
353.87	-1.00
354.23	6.00
354.60	-1.00
354.96	5.00
355.32	0.00
355.68	-1.00
356.05	9.00
356.41	-1.00
356.77	4.00
357.13	-1.00
357.50	-6.00
357.86	4.00
358.22	2.00
358.58	2.00
358.95	3.00
359.31	6.00
359.67	-5.00
360.03	-2.00
360.40	8.00
360.76	2.00
361.12	-2.00
361.48	2.00
361.85	0.00
362.21	-2.00
362.57	-5.00
362.93	-3.00
363.29	-3.00
363.66	6.00
364.02	3.00
364.38	1.00
364.74	1.00
365.10	-4.00
365.47	2.00
365.83	-4.00
366.19	-1.00
366.55	-1.00
366.91	3.00
367.28	7.00
367.64	7.00
368.00	4.00
368.36	-1.00
368.72	3.00
369.08	3.00
369.45	1.00
369.81	8.00
370.17	6.00
370.53	0.00
370.89	-1.00
371.25	1.00
371.62	2.00
371.98	2.00
372.34	-3.00
372.70	8.00
373.06	9.00
373.42	5.00
373.78	14.00
374.14	2.00
374.51	1.00
374.87	2.00
375.23	3.00
375.59	3.00
375.95	10.00
376.31	5.00
376.67	-8.00
377.03	5.00
377.39	-5.00
377.76	-1.00
378.12	0.00
378.48	-1.00
378.84	8.00
379.20	-3.00
379.56	-2.00
379.92	5.00
380.28	-5.00
380.64	0.00
381.00	-1.00
381.36	1.00
381.72	2.00
382.08	1.00
382.45	7.00
382.81	0.00
383.17	2.00
383.53	5.00
383.89	2.00
384.25	-4.00
384.61	5.00
384.97	6.00
385.33	1.00
385.69	1.00
386.05	3.00
386.41	2.00
386.77	5.00
387.13	6.00
387.49	-4.00
387.85	0.00
388.21	5.00
388.57	-1.00
388.93	3.00
389.29	5.00
389.65	5.00
390.01	3.00
390.37	2.00
390.73	8.00
391.09	5.00
391.45	8.00
391.81	1.00
392.17	-3.00
392.53	8.00
392.89	8.00
393.25	2.00
393.61	8.00
393.97	1.00
394.33	8.00
394.69	9.00
395.05	5.00
395.41	13.00
395.77	15.00
396.12	9.00
396.48	17.00
396.84	12.00
397.20	16.00
397.56	11.00
397.92	12.00
398.28	14.00
398.64	11.00
399.00	25.00
399.36	14.00
399.72	16.00
400.08	16.00
400.44	27.00
400.79	21.00
401.15	25.00
401.51	27.00
401.87	26.00
402.23	24.00
402.59	22.00
402.95	21.00
403.31	28.00
403.67	27.00
404.02	29.00
404.38	33.00
404.74	36.00
405.10	36.00
405.46	39.00
405.82	40.00
406.18	40.00
406.53	41.00
406.89	38.00
407.25	39.00
407.61	39.00
407.97	47.00
408.33	41.00
408.69	50.00
409.04	43.00
409.40	55.00
409.76	61.00
410.12	50.00
410.48	57.00
410.83	53.00
411.19	62.00
411.55	58.00
411.91	57.00
412.27	68.00
412.63	69.00
412.98	67.00
413.34	60.00
413.70	75.00
414.06	62.00
