SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 12 14:18:52 ART 2024
User: Javier
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: ADUD7991
Integration Time (usec): 8000 (ADUD7991)
Spectra Averaged: 1 (ADUD7991)
Boxcar Smoothing: 0 (ADUD7991)
Correct for Electrical Dark: No (ADUD7991)
Strobe/Lamp Enabled: No (ADUD7991)
Correct for Detector Non-linearity: No (ADUD7991)
Correct for Stray Light: No (ADUD7991)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
338.97	0.00
339.33	0.00
339.70	5.00
340.06	8.00
340.42	11.00
340.79	-5.00
341.15	1.00
341.52	4.00
341.88	1.00
342.24	-3.00
342.61	-2.00
342.97	-1.00
343.33	-3.00
343.70	0.00
344.06	7.00
344.43	8.00
344.79	-2.00
345.15	4.00
345.52	-2.00
345.88	-1.00
346.24	3.00
346.61	4.00
346.97	10.00
347.33	0.00
347.70	0.00
348.06	-4.00
348.42	-8.00
348.79	0.00
349.15	-5.00
349.51	5.00
349.88	-2.00
350.24	-8.00
350.60	-5.00
350.97	2.00
351.33	3.00
351.69	8.00
352.05	3.00
352.42	2.00
352.78	1.00
353.14	-1.00
353.51	-3.00
353.87	-3.00
354.23	5.00
354.60	5.00
354.96	0.00
355.32	5.00
355.68	1.00
356.05	1.00
356.41	-1.00
356.77	1.00
357.13	-4.00
357.50	-1.00
357.86	2.00
358.22	2.00
358.58	3.00
358.95	-1.00
359.31	-1.00
359.67	-2.00
360.03	3.00
360.40	0.00
360.76	-1.00
361.12	0.00
361.48	-6.00
361.85	4.00
362.21	1.00
362.57	4.00
362.93	2.00
363.29	-1.00
363.66	-8.00
364.02	-2.00
364.38	0.00
364.74	2.00
365.10	3.00
365.47	5.00
365.83	6.00
366.19	-5.00
366.55	7.00
366.91	2.00
367.28	-1.00
367.64	-3.00
368.00	1.00
368.36	1.00
368.72	6.00
369.08	7.00
369.45	-2.00
369.81	1.00
370.17	3.00
370.53	-3.00
370.89	-1.00
371.25	3.00
371.62	3.00
371.98	-1.00
372.34	-1.00
372.70	1.00
373.06	-2.00
373.42	7.00
373.78	-4.00
374.14	0.00
374.51	5.00
374.87	0.00
375.23	7.00
375.59	1.00
375.95	0.00
376.31	6.00
376.67	-8.00
377.03	-3.00
377.39	0.00
377.76	7.00
378.12	-7.00
378.48	1.00
378.84	-2.00
379.20	1.00
379.56	3.00
379.92	1.00
380.28	-3.00
380.64	3.00
381.00	-1.00
381.36	6.00
381.72	-7.00
382.08	-4.00
382.45	6.00
382.81	2.00
383.17	-4.00
383.53	-2.00
383.89	-8.00
384.25	-1.00
384.61	4.00
384.97	2.00
385.33	-5.00
385.69	-1.00
386.05	-4.00
386.41	1.00
386.77	4.00
387.13	-6.00
387.49	-4.00
387.85	2.00
388.21	-1.00
388.57	1.00
388.93	3.00
389.29	-2.00
389.65	-1.00
390.01	-3.00
390.37	11.00
390.73	2.00
391.09	6.00
391.45	-3.00
391.81	-3.00
392.17	-5.00
392.53	-4.00
392.89	-6.00
393.25	6.00
393.61	-4.00
393.97	1.00
394.33	-5.00
394.69	-2.00
395.05	2.00
395.41	7.00
395.77	10.00
396.12	6.00
396.48	1.00
396.84	5.00
397.20	-3.00
397.56	1.00
397.92	2.00
398.28	-7.00
398.64	-1.00
399.00	-5.00
399.36	-1.00
399.72	4.00
400.08	-1.00
400.44	0.00
400.79	1.00
401.15	-4.00
401.51	-2.00
401.87	-6.00
402.23	-1.00
402.59	-3.00
402.95	-1.00
403.31	-6.00
403.67	-1.00
404.02	5.00
404.38	-1.00
404.74	3.00
405.10	1.00
405.46	-1.00
405.82	7.00
406.18	4.00
406.53	8.00
406.89	-1.00
407.25	5.00
407.61	-1.00
407.97	1.00
408.33	-4.00
408.69	3.00
409.04	2.00
409.40	-3.00
409.76	-1.00
410.12	2.00
410.48	0.00
410.83	-6.00
411.19	4.00
411.55	0.00
411.91	3.00
412.27	6.00
