SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Jul 04 13:27:31 ART 2024
User: Javier
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: ADUD7991
Integration Time (usec): 5000000 (ADUD7991)
Spectra Averaged: 1 (ADUD7991)
Boxcar Smoothing: 0 (ADUD7991)
Correct for Electrical Dark: No (ADUD7991)
Strobe/Lamp Enabled: No (ADUD7991)
Correct for Detector Non-linearity: No (ADUD7991)
Correct for Stray Light: No (ADUD7991)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
338.97	0.00
339.33	-4.00
339.70	0.00
340.06	-10.00
340.42	-1.00
340.79	8.00
341.15	3.00
341.52	11.00
341.88	-6.00
342.24	-10.00
342.61	-10.00
342.97	-2.00
343.33	4.00
343.70	7.00
344.06	-1.00
344.43	-2.00
344.79	4.00
345.15	-7.00
345.52	2.00
345.88	-3.00
346.24	-3.00
346.61	6.00
346.97	3.00
347.33	0.00
347.70	6.00
348.06	0.00
348.42	-2.00
348.79	-4.00
349.15	-14.00
349.51	-6.00
349.88	-1.00
350.24	-2.00
350.60	9.00
350.97	3.00
351.33	15.00
351.69	0.00
352.05	-5.00
352.42	3.00
352.78	-5.00
353.14	-1.00
353.51	-2.00
353.87	4.00
354.23	-2.00
354.60	-4.00
354.96	0.00
355.32	4.00
355.68	-5.00
356.05	4.00
356.41	-3.00
356.77	-2.00
357.13	6.00
357.50	-4.00
357.86	1.00
358.22	11.00
358.58	1.00
358.95	-2.00
359.31	-3.00
359.67	0.00
360.03	-11.00
360.40	-1.00
360.76	6.00
361.12	-3.00
361.48	5.00
361.85	-2.00
362.21	3.00
362.57	5.00
362.93	9.00
363.29	0.00
363.66	2.00
364.02	0.00
364.38	8.00
364.74	4.00
365.10	-8.00
365.47	-6.00
365.83	3.00
366.19	2.00
366.55	1.00
366.91	5.00
367.28	3.00
367.64	4.00
368.00	1.00
368.36	-6.00
368.72	3.00
369.08	5.00
369.45	5.00
369.81	8.00
370.17	-4.00
370.53	0.00
370.89	5.00
371.25	-2.00
371.62	7.00
371.98	1.00
372.34	3.00
372.70	4.00
373.06	2.00
373.42	3.00
373.78	-1.00
374.14	-3.00
374.51	0.00
374.87	-6.00
375.23	1.00
375.59	4.00
375.95	0.00
376.31	-4.00
376.67	-12.00
377.03	-2.00
377.39	-1.00
377.76	0.00
378.12	-1.00
378.48	2.00
378.84	7.00
379.20	5.00
379.56	6.00
379.92	5.00
380.28	-1.00
380.64	-1.00
381.00	-4.00
381.36	0.00
381.72	1.00
382.08	6.00
382.45	-1.00
382.81	-9.00
383.17	-2.00
383.53	1.00
383.89	10.00
384.25	-3.00
384.61	7.00
384.97	3.00
385.33	1.00
385.69	2.00
386.05	-1.00
386.41	3.00
386.77	10.00
387.13	-3.00
387.49	-3.00
387.85	2.00
388.21	-3.00
388.57	2.00
388.93	-1.00
389.29	-13.00
389.65	0.00
390.01	5.00
390.37	-1.00
390.73	-4.00
391.09	-5.00
391.45	11.00
391.81	-1.00
392.17	-7.00
392.53	2.00
392.89	3.00
393.25	-1.00
393.61	4.00
393.97	5.00
394.33	11.00
394.69	1.00
395.05	5.00
395.41	13.00
395.77	-2.00
396.12	8.00
396.48	6.00
396.84	1.00
397.20	-1.00
397.56	-3.00
397.92	-5.00
398.28	-4.00
398.64	-1.00
399.00	5.00
399.36	10.00
399.72	-2.00
400.08	7.00
400.44	10.00
400.79	5.00
401.15	2.00
401.51	6.00
401.87	2.00
402.23	10.00
402.59	4.00
402.95	11.00
403.31	7.00
403.67	7.00
404.02	11.00
404.38	8.00
404.74	11.00
405.10	7.00
405.46	9.00
405.82	7.00
406.18	12.00
406.53	8.00
406.89	6.00
407.25	8.00
407.61	0.00
407.97	10.00
408.33	3.00
408.69	14.00
409.04	11.00
409.40	7.00
409.76	-3.00
410.12	7.00
410.48	7.00
410.83	11.00
411.19	21.00
411.55	7.00
411.91	10.00
412.27	19.00
412.63	10.00
412.98	10.00
413.34	8.00
413.70	2.00
414.06	16.00
414.41	19.00
414.77	6.00
415.13	15.00
415.49	16.00
