SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 12 13:50:26 ART 2024
User: Javier
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: ADUD7991
Integration Time (usec): 30000 (ADUD7991)
Spectra Averaged: 1 (ADUD7991)
Boxcar Smoothing: 0 (ADUD7991)
Correct for Electrical Dark: No (ADUD7991)
Strobe/Lamp Enabled: No (ADUD7991)
Correct for Detector Non-linearity: No (ADUD7991)
Correct for Stray Light: No (ADUD7991)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
338.97	0.00
339.33	-5.00
339.70	0.00
340.06	-4.00
340.42	-4.00
340.79	-8.00
341.15	-12.00
341.52	-8.00
341.88	-6.00
342.24	-2.00
342.61	-2.00
342.97	-3.00
343.33	-11.00
343.70	-10.00
344.06	-9.00
344.43	2.00
344.79	-4.00
345.15	-1.00
345.52	-10.00
345.88	-9.00
346.24	-7.00
346.61	-11.00
346.97	-10.00
347.33	-8.00
347.70	-6.00
348.06	-1.00
348.42	-14.00
348.79	-8.00
349.15	-2.00
349.51	-3.00
349.88	-2.00
350.24	-6.00
350.60	-5.00
350.97	-9.00
351.33	-12.00
351.69	-2.00
352.05	-5.00
352.42	-10.00
352.78	-8.00
353.14	-1.00
353.51	-5.00
353.87	-9.00
354.23	-5.00
354.60	-1.00
354.96	-3.00
355.32	-4.00
355.68	-1.00
356.05	-5.00
356.41	2.00
356.77	-13.00
357.13	-5.00
357.50	-1.00
357.86	-8.00
358.22	-9.00
358.58	0.00
358.95	3.00
359.31	-8.00
359.67	-4.00
360.03	-7.00
360.40	-12.00
360.76	-8.00
361.12	-2.00
361.48	-3.00
361.85	-3.00
362.21	3.00
362.57	-6.00
362.93	-5.00
363.29	0.00
363.66	-3.00
364.02	-1.00
364.38	-4.00
364.74	-1.00
365.10	-8.00
365.47	-13.00
365.83	-3.00
366.19	1.00
366.55	-6.00
366.91	-7.00
367.28	-10.00
367.64	-11.00
368.00	-1.00
368.36	-4.00
368.72	-8.00
369.08	-5.00
369.45	-12.00
369.81	-7.00
370.17	-1.00
370.53	-6.00
370.89	-4.00
371.25	-2.00
371.62	-1.00
371.98	-4.00
372.34	-5.00
372.70	0.00
373.06	-1.00
373.42	-4.00
373.78	-7.00
374.14	-6.00
374.51	1.00
374.87	-6.00
375.23	-4.00
375.59	-5.00
375.95	-1.00
376.31	-11.00
376.67	-12.00
377.03	-10.00
377.39	-10.00
377.76	-7.00
378.12	0.00
378.48	-2.00
378.84	-7.00
379.20	-3.00
379.56	-6.00
379.92	-3.00
380.28	-13.00
380.64	-6.00
381.00	-5.00
381.36	-2.00
381.72	-5.00
382.08	-9.00
382.45	2.00
382.81	-5.00
383.17	-3.00
383.53	-10.00
383.89	-3.00
384.25	-6.00
384.61	-9.00
384.97	-6.00
385.33	-3.00
385.69	-4.00
386.05	-7.00
386.41	1.00
386.77	-6.00
387.13	-10.00
387.49	-4.00
387.85	-6.00
388.21	-10.00
388.57	-4.00
388.93	1.00
389.29	-7.00
389.65	-6.00
390.01	-10.00
390.37	-3.00
390.73	-7.00
391.09	-9.00
391.45	-2.00
391.81	-12.00
392.17	-8.00
392.53	-4.00
392.89	-6.00
393.25	-6.00
393.61	-7.00
393.97	-7.00
394.33	-8.00
394.69	-9.00
395.05	7.00
395.41	-6.00
395.77	-1.00
396.12	-7.00
396.48	-2.00
396.84	1.00
397.20	-8.00
397.56	-8.00
397.92	-6.00
398.28	1.00
398.64	-2.00
399.00	-8.00
399.36	0.00
399.72	-2.00
400.08	-10.00
400.44	-1.00
400.79	-5.00
401.15	2.00
401.51	-6.00
401.87	-10.00
402.23	-5.00
402.59	-4.00
402.95	-6.00
403.31	-10.00
403.67	-13.00
404.02	-5.00
404.38	-7.00
404.74	-9.00
405.10	-9.00
405.46	2.00
405.82	-10.00
406.18	2.00
406.53	-3.00
406.89	3.00
407.25	-16.00
407.61	1.00
407.97	-6.00
408.33	-6.00
408.69	-5.00
409.04	-8.00
409.40	-8.00
409.76	-2.00
