SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 12 19:06:28 ART 2024
User: Javier
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: ADUD7991
Integration Time (usec): 40000 (ADUD7991)
Spectra Averaged: 1 (ADUD7991)
Boxcar Smoothing: 0 (ADUD7991)
Correct for Electrical Dark: No (ADUD7991)
Strobe/Lamp Enabled: No (ADUD7991)
Correct for Detector Non-linearity: No (ADUD7991)
Correct for Stray Light: No (ADUD7991)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
338.97	0.00
339.33	-3.00
339.70	2.00
340.06	-5.00
340.42	-3.00
340.79	1.00
341.15	-3.00
341.52	0.00
341.88	-5.00
342.24	3.00
342.61	-10.00
342.97	-1.00
343.33	-1.00
343.70	-4.00
344.06	-2.00
344.43	0.00
344.79	0.00
345.15	-3.00
345.52	-2.00
345.88	3.00
346.24	-1.00
346.61	2.00
346.97	5.00
347.33	-1.00
347.70	3.00
348.06	0.00
348.42	-1.00
348.79	3.00
349.15	-9.00
349.51	-4.00
349.88	-2.00
350.24	1.00
350.60	2.00
350.97	-3.00
351.33	1.00
351.69	-1.00
352.05	3.00
352.42	0.00
352.78	3.00
353.14	4.00
353.51	-5.00
353.87	8.00
354.23	6.00
354.60	8.00
354.96	-1.00
355.32	0.00
355.68	-2.00
356.05	3.00
356.41	2.00
356.77	-2.00
357.13	-2.00
357.50	-2.00
357.86	-4.00
358.22	1.00
358.58	-4.00
358.95	-6.00
359.31	2.00
359.67	2.00
360.03	0.00
360.40	-1.00
360.76	-5.00
361.12	-5.00
361.48	4.00
361.85	-3.00
362.21	5.00
362.57	3.00
362.93	5.00
363.29	-1.00
363.66	4.00
364.02	-1.00
364.38	-3.00
364.74	6.00
365.10	1.00
365.47	-3.00
365.83	0.00
366.19	2.00
366.55	3.00
366.91	-3.00
367.28	2.00
367.64	-1.00
368.00	-7.00
368.36	0.00
368.72	5.00
369.08	2.00
369.45	-7.00
369.81	3.00
370.17	-9.00
370.53	-1.00
370.89	3.00
371.25	9.00
371.62	1.00
371.98	-1.00
372.34	-4.00
372.70	-3.00
373.06	-3.00
373.42	2.00
373.78	-5.00
374.14	-3.00
374.51	3.00
374.87	1.00
375.23	4.00
375.59	1.00
375.95	5.00
376.31	5.00
376.67	-3.00
377.03	5.00
377.39	2.00
377.76	-6.00
378.12	5.00
378.48	-1.00
378.84	2.00
379.20	-1.00
379.56	-4.00
379.92	-1.00
380.28	-6.00
380.64	-1.00
381.00	6.00
381.36	3.00
381.72	6.00
382.08	-8.00
382.45	1.00
382.81	-2.00
383.17	-3.00
383.53	-7.00
383.89	-5.00
384.25	3.00
384.61	3.00
384.97	0.00
385.33	-1.00
385.69	-4.00
386.05	-9.00
386.41	1.00
386.77	5.00
387.13	0.00
387.49	-1.00
387.85	-8.00
388.21	-4.00
388.57	-3.00
388.93	4.00
389.29	-3.00
389.65	4.00
390.01	-2.00
390.37	5.00
390.73	1.00
391.09	7.00
391.45	4.00
391.81	-2.00
392.17	5.00
392.53	2.00
392.89	-1.00
393.25	-2.00
393.61	-1.00
393.97	8.00
394.33	-2.00
394.69	4.00
395.05	7.00
395.41	6.00
395.77	4.00
396.12	1.00
396.48	-12.00
396.84	-4.00
397.20	-3.00
397.56	7.00
397.92	3.00
398.28	1.00
398.64	2.00
399.00	6.00
399.36	-3.00
399.72	0.00
400.08	5.00
400.44	7.00
400.79	-3.00
401.15	-5.00
401.51	-2.00
401.87	0.00
402.23	1.00
402.59	3.00
402.95	-5.00
403.31	4.00
