SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jul 12 14:45:07 ART 2024
User: Javier
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: ADUD7991
Integration Time (usec): 5000 (ADUD7991)
Spectra Averaged: 1 (ADUD7991)
Boxcar Smoothing: 0 (ADUD7991)
Correct for Electrical Dark: No (ADUD7991)
Strobe/Lamp Enabled: No (ADUD7991)
Correct for Detector Non-linearity: No (ADUD7991)
Correct for Stray Light: No (ADUD7991)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
338.97	0.00
339.33	5.00
339.70	12.00
340.06	-3.00
340.42	-4.00
340.79	3.00
341.15	7.00
341.52	3.00
341.88	3.00
342.24	2.00
342.61	2.00
342.97	4.00
343.33	3.00
343.70	-10.00
344.06	1.00
344.43	-1.00
344.79	-5.00
345.15	-3.00
345.52	-4.00
345.88	-8.00
346.24	-2.00
346.61	7.00
346.97	-3.00
347.33	-3.00
347.70	9.00
348.06	-6.00
348.42	4.00
348.79	-1.00
349.15	1.00
349.51	3.00
349.88	-2.00
350.24	3.00
350.60	0.00
350.97	4.00
351.33	4.00
351.69	3.00
352.05	1.00
352.42	-1.00
352.78	-1.00
353.14	-4.00
353.51	3.00
353.87	2.00
354.23	3.00
354.60	2.00
354.96	-2.00
355.32	-8.00
355.68	1.00
356.05	4.00
356.41	0.00
356.77	4.00
357.13	-3.00
357.50	3.00
357.86	3.00
358.22	6.00
358.58	-2.00
358.95	-3.00
359.31	1.00
359.67	-2.00
360.03	-2.00
360.40	3.00
360.76	3.00
361.12	3.00
361.48	1.00
361.85	1.00
362.21	6.00
362.57	0.00
362.93	-3.00
363.29	4.00
363.66	4.00
364.02	2.00
364.38	-7.00
364.74	1.00
365.10	-2.00
365.47	-3.00
365.83	-4.00
366.19	5.00
366.55	5.00
366.91	7.00
367.28	5.00
367.64	7.00
368.00	4.00
368.36	1.00
368.72	3.00
369.08	7.00
369.45	8.00
369.81	1.00
370.17	-4.00
370.53	-1.00
370.89	-1.00
371.25	1.00
371.62	3.00
371.98	5.00
372.34	-3.00
372.70	6.00
373.06	-2.00
373.42	4.00
373.78	2.00
374.14	-6.00
374.51	0.00
374.87	2.00
375.23	2.00
375.59	11.00
375.95	4.00
376.31	-1.00
376.67	-3.00
377.03	4.00
377.39	0.00
377.76	14.00
378.12	3.00
378.48	3.00
378.84	1.00
379.20	3.00
379.56	-3.00
379.92	2.00
380.28	3.00
380.64	3.00
381.00	-4.00
381.36	0.00
381.72	1.00
382.08	3.00
382.45	4.00
382.81	1.00
383.17	2.00
383.53	2.00
383.89	-3.00
384.25	0.00
384.61	-7.00
384.97	-6.00
385.33	6.00
385.69	-1.00
386.05	4.00
386.41	9.00
386.77	8.00
387.13	-2.00
387.49	7.00
387.85	7.00
388.21	-4.00
388.57	4.00
388.93	-2.00
389.29	8.00
389.65	8.00
390.01	-1.00
390.37	6.00
390.73	5.00
391.09	3.00
391.45	5.00
391.81	3.00
392.17	8.00
392.53	0.00
392.89	4.00
393.25	2.00
393.61	1.00
393.97	8.00
394.33	7.00
394.69	5.00
395.05	4.00
395.41	9.00
395.77	0.00
396.12	8.00
396.48	5.00
396.84	6.00
397.20	11.00
397.56	12.00
397.92	-1.00
398.28	11.00
398.64	17.00
399.00	18.00
399.36	11.00
399.72	6.00
400.08	15.00
400.44	10.00
400.79	18.00
401.15	9.00
401.51	16.00
401.87	19.00
402.23	28.00
402.59	19.00
402.95	19.00
403.31	20.00
403.67	25.00
404.02	27.00
404.38	25.00
404.74	17.00
405.10	20.00
405.46	24.00
405.82	23.00
406.18	32.00
406.53	21.00
406.89	22.00
407.25	31.00
407.61	31.00
407.97	36.00
408.33	29.00
408.69	33.00
409.04	28.00
409.40	37.00
409.76	39.00
410.12	37.00
410.48	35.00
410.83	31.00
411.19	38.00
411.55	35.00
411.91	39.00
412.27	40.00
412.63	31.00
412.98	34.00
413.34	46.00
413.70	37.00
414.06	34.00
414.41	44.00
414.77	49.00
415.13	38.00
